page,link_number,url,full_url
8,1,https://auto.ru/logbook/review/cars/vaz/2121/21759855/mnenie-nivovoda_5536031741493673115/,https://auto.ru/logbook/review/cars/vaz/2121/21759855/mnenie-nivovoda_5536031741493673115/
8,2,https://auto.ru/logbook/review/cars/vaz/2121/2307327/khoroshaia-mashina-dlia-pokatushek_8768949937997563232/,https://auto.ru/logbook/review/cars/vaz/2121/2307327/khoroshaia-mashina-dlia-pokatushek_8768949937997563232/
8,3,https://auto.ru/logbook/review/cars/vaz/2121/2307327/niva-nadezhnyy-ne-prekhotlivyy_2461904916920693403/,https://auto.ru/logbook/review/cars/vaz/2121/2307327/niva-nadezhnyy-ne-prekhotlivyy_2461904916920693403/
8,4,https://auto.ru/logbook/review/cars/vaz/2121/2307327/pliusy-kupit-nivu-eto-tolko-prokhodimost_4287954858626557929/,https://auto.ru/logbook/review/cars/vaz/2121/2307327/pliusy-kupit-nivu-eto-tolko-prokhodimost_4287954858626557929/
8,5,https://auto.ru/logbook/review/cars/vaz/2121/2307327/vezdekhod_6341484686288132684/,https://auto.ru/logbook/review/cars/vaz/2121/2307327/vezdekhod_6341484686288132684/
8,6,https://auto.ru/logbook/review/cars/vaz/2121/2307327/otlichnyy-vnedorozhnik_7324663632785504389/,https://auto.ru/logbook/review/cars/vaz/2121/2307327/otlichnyy-vnedorozhnik_7324663632785504389/
8,7,https://auto.ru/logbook/review/cars/vaz/2121/2307327/mashina-dlia-otvazhnykh-i-ishchushchikh-prikliucheniy-na-rossiyskom_6776300954856594922/,https://auto.ru/logbook/review/cars/vaz/2121/2307327/mashina-dlia-otvazhnykh-i-ishchushchikh-prikliucheniy-na-rossiyskom_6776300954856594922/
8,8,https://auto.ru/logbook/review/cars/vaz/2121/2307327/vaz-21213_4966656925297504475/,https://auto.ru/logbook/review/cars/vaz/2121/2307327/vaz-21213_4966656925297504475/
8,9,https://auto.ru/logbook/review/cars/vaz/2121/2307327/khoroshiy-traktor_6101689664610106083/,https://auto.ru/logbook/review/cars/vaz/2121/2307327/khoroshiy-traktor_6101689664610106083/
8,10,https://auto.ru/logbook/review/cars/vaz/2121/2307327/vaz-212140_5877055826168332331/,https://auto.ru/logbook/review/cars/vaz/2121/2307327/vaz-212140_5877055826168332331/
2,1,https://auto.ru/logbook/review/cars/vaz/2121/21759937/dlia-surovykh-muzhikov_494d0d0a-8971-41f0-9d20-53515f465b39/,https://auto.ru/logbook/review/cars/vaz/2121/21759937/dlia-surovykh-muzhikov_494d0d0a-8971-41f0-9d20-53515f465b39/
